SMILES,types,pCMC,pCMC_std,AW_ST_CMC,AW_ST_CMC_std,Gamma_max,Gamma_max_std,Area_min,Area_min_std,Pi_CMC,Pi_CMC_std,PC20,PC20_std,fold,SC,SA
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,3.091514981,0.0,38.31040573120117,4.282252454603807,1.8493858575820925,0.3760176350913088,1.0208595991134644,0.1859881365294658,35.09259796142578,3.463241848356302,4.83800745,0.4777913567521648,1,2.272301075198034,5.5834906252115015
CC(C)(C)[Si]O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(C)(C)C,non-ionic,2.744727495,0.0,28.0,0.0,1.82,0.0,0.91,0.0,44.0,0.0,5.12,0.0,1,2.3115228215126655,4.04035953510318
CC(C)(C)[Si]O[Si](C)(O[Si]CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(C)(C)C,non-ionic,2.920818754,0.0,25.8,0.0,1.73,0.0,0.96,0.0,46.2,0.0,4.9,0.0,1,2.5235410786228814,4.33396389667042
CC(C)(C)[Si]O[Si](CCCOCCOCCOCCOCC=O)(O[Si]C(C)(C)C)C(C)(C)C,non-ionic,4.102372909,0.0,24.81854248046875,2.224513394617508,3.751290798187256,0.8229308379408803,0.532453179,0.208893358024694,47.50880813598633,2.242417456,4.787442207336426,0.2401299043097893,1,3.2120692758457907,4.098326611517394
CC(C)(C)[Si]O[Si](CCCOCCOCCOCCOCCOCCOCCOCCOCC=O)(O[Si]C(C)(C)C)C(C)(C)C,non-ionic,4.0,0.0,25.351451873779297,1.2847420215038363,2.848323106765747,0.7178321739411622,0.6921564340591431,0.1906057144059575,46.90630722045898,1.424912212405308,5.091444492340088,0.307067102,1,3.2120692758457907,3.915964093490194
CC(C)(C)[Si]O[Si](CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC=O)(O[Si]C(C)(C)C)C(C)(C)C,non-ionic,3.200659451,0.0,26.904556274414062,0.9676608030609424,1.9420541524887085,0.281341979,0.9058158993721008,0.075608682,45.21492767333984,1.1121839756982068,5.2675957679748535,0.2583231694759765,1,3.2120692758457907,3.9567945583979656
CC(C)(C)[Si]O[Si](CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)(O[Si])O[Si]C(C)(C)C,non-ionic,3.15490196,0.0,26.7,0.0,1.65,0.0,1.01,0.0,45.3,0.0,5.49,0.0,1,3.118992020730042,4.268270601693317
CC(C)COCCOCCOCCOCCOCCOCCO,non-ionic,0.3757774829864502,0.1111273885421568,35.0,0.0,2.583002805709839,0.3453918903377904,0.7219153642654419,0.1054087363085106,37.46881866455078,1.5816230161845226,2.325268030166626,0.4233089308383441,1,1.6393040627699453,2.345398734935314
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(C[Si](C)O)C[Si](C)(O)C[Si](C)O,non-ionic,4.030118356,0.0,22.1,0.0,2.46,0.0,0.68,0.0,50.4,0.0,5.87,0.0,1,3.901904051064018,7.442899666628309
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(C[Si](C)O)C[Si](C)O,non-ionic,3.903089987,0.0,25.2,0.0,2.78,0.0,0.6,0.0,47.3,0.0,5.69,0.0,1,3.3580746105660704,6.996020779262197
CCC(CC)(CC)[Si]O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(CC)(CC)CC,non-ionic,3.045757491,0.0,28.2,0.0,1.41,0.0,1.18,0.0,43.8,0.0,5.51,0.0,1,2.4691352245272418,4.375692875087101
CCC(CC)COCCOCCOCCOCCOCCOCCO,non-ionic,0.5701470375061035,0.2948136042298117,33.6,0.0,2.7478911876678467,0.361461319,0.6663824319839478,0.09731954,38.00487137,1.805797538293238,2.428716897964477,0.3998466873046819,1,2.1559572434896133,2.5001488912302587
CCC=COOCCOCCOCCOCCOCCOCC,non-ionic,0.049002666,0.0,35.67670440673828,1.9963419392833024,2.373223304748535,0.3793633659766702,0.7893458604812622,0.1005867041925471,36.33377456665039,2.531038936,2.252148389816284,0.5867189395410665,1,2.430939118021834,2.949309922227565
CCCC(CCC)(CCC)[Si]O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(CCC)(CCC)CCC,non-ionic,3.698970004,0.0,31.1,0.0,1.28,0.0,1.3,0.0,40.9,0.0,5.69,0.0,-1,2.7834419405286916,4.519511135574372
CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,non-ionic,1.638272164,0.0,31.307109832763672,1.5783003500491617,2.8874425888061523,0.3687985298121261,0.6634227633476257,0.08732964,40.80091094970703,1.384554162777872,2.843981504440308,0.243968348617805,2,2.309696594934365,3.23392753275005
CCCC(CCC)COCCOCCOCCOCCOCCOCCO,non-ionic,1.031201720237732,0.2680261371216431,31.7,0.0,2.7959306240081787,0.3567832549425513,0.6785168647766113,0.080953958,39.36626052856445,1.2890200480963032,2.727965831756592,0.3156201857082312,2,2.613812293459839,2.556653239596626
CCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,0.096910013,0.0,33.62299346923828,1.2614319115741024,2.610553265,0.3139183204954571,0.6998759508132935,0.087359685,38.494895935058594,1.5917862592952738,2.3057196140289307,0.3749295157676825,2,1.84788413510978,3.0560358508862002
CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,non-ionic,2.508638306,0.0,30.80158042907715,1.3266297590754732,2.8505196571350098,0.6145080568683872,0.6502440571784973,0.1236807473481252,41.45277023,1.1305156079433407,3.5215229988098145,0.2638473276755856,2,2.7677723789932305,3.2155909339654567
CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,2.494850022,0.0,33.90422821044922,1.359913051,2.8282365798950195,0.238617292388363,0.6286706328392029,0.1181388295918475,37.99958419799805,1.514693619218033,3.587788343429565,0.3694286803563672,2,2.7677723789932305,3.2651510652293734
CCCCC(CCCC)COCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,2.1621501445770264,0.2584990874606543,32.6,0.0,2.892993450164795,0.2258494405718234,0.642588735,0.082428082,37.88253021240234,1.6277405146863413,3.4387269020080566,0.3577773458938269,2,2.592143827990955,2.6493905583467487
CCCCC=COOCCOCCOCCOCCOCCOCC,non-ionic,1.016013078,0.0,34.03105163574219,1.301217012909181,2.4263641834259038,0.2655773739289464,0.7852743864059448,0.0702865,38.06039810180664,1.484071374632143,2.6405482292175293,0.4264974203314709,2,2.8211317344753613,2.9000394342799076
CCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,1.13076828,0.0,32.0,0.0,2.7,0.0,0.62,0.0,40.0,0.0,2.46,0.0,3,1.9439553613497305,3.0225639224806162
CCCCCCC=COOCCOCCOCCOCCOCCOCC,non-ionic,1.669992299,0.0,32.24842453,0.8721650207088641,2.37662673,0.2238855159021315,0.8036176562309265,0.071138085,40.07192611694336,0.9745167106642176,3.4334099292755127,0.2330384950986162,-1,2.8032568653924295,2.864920509062948
CCCCCCCC(O)OCCOCCOCC,non-ionic,2.30980392,0.0,27.08616065979004,1.0469954819539065,4.254273891448975,0.471874048,0.4171911180019378,0.084735001,45.15991973876953,0.9863839111506532,3.370069026947021,0.1496354952737421,4,2.2166663586353064,2.7774768679519966
CCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,2.036212173,0.0,29.86169052124023,0.7219333140219851,2.8759286403656006,0.5965175339789709,0.6559663414955139,0.1416621566979304,42.50838470458984,0.6689231818642887,3.542882919311523,0.3394726087318674,4,2.2166663586353064,2.9406944033374707
CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,2.004364805,0.0,31.32169532775879,0.5067348329015493,2.6181366443634038,0.4719702320070174,0.7102947235107422,0.1359230307705723,40.95109558105469,0.6577218393156972,3.5322537422180176,0.2213053178413496,4,2.2166663586353064,3.0275609854201004
CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCCO,non-ionic,5.334347248077393,0.3882535283269038,39.0,0.0,4.426110744476318,0.4398732708122837,0.3848487734794616,0.1101632838321039,38.532814025878906,1.920564319370618,6.149735450744629,0.2423604113446464,5,2.8260476311797156,2.970987264702476
CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCO,non-ionic,5.243273735046387,0.3477044449735403,35.0,0.0,4.465368270874023,0.4745511794377609,0.3891019523143768,0.1160269557971816,38.56986618041992,1.6945511341441468,6.044878482818604,0.239881789767285,5,3.057180234997471,2.957376929524745
CCCCCCCCC(O)CCO,non-ionic,2.638272164,0.0,23.4,0.0,5.3,0.0,0.32,0.0,48.4,0.0,3.59,0.0,5,2.448860045903319,2.4379466670820307
CCCCCCCCC(O)CO,non-ionic,2.638272164,0.0,23.2,0.0,5.1000000000000005,0.0,0.33,0.0,48.6,0.0,3.59,0.0,-1,1.8822716751265323,2.3277341428167073
CCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,1.602059991,0.0,28.83884048461914,1.226702737662665,3.695834636688232,0.2425443649944224,0.4614031314849853,0.034625016,43.37196350097656,1.2301904178445382,3.096670389175415,0.1411916553217901,6,2.376331385180389,3.7825643636163067
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,non-ionic,5.0,0.0,33.827152252197266,2.419474990092604,3.626521348953247,0.3795563411230903,0.4217680990695953,0.073775397,38.37355041503906,2.2314802779606016,5.961948871612549,0.2277991750445519,6,3.731440723734294,4.324880974076773
CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,non-ionic,2.546987609,0.0,30.98986434936523,1.6322294644874742,2.6103157997131348,0.3081154208414657,0.6963855028152466,0.090051972,41.12255859,1.709572271660455,4.180811405181885,0.2772275176883111,-1,2.8032568653924295,2.8613686319284657
CCCCCCCCC=COOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,2.525929497,0.0,34.48600769042969,1.3235456028144428,2.9059948921203613,0.3485383436436099,0.6341045498847961,0.097158722,37.54325866699219,1.5142193647499944,3.8589072227478014,0.3728881359369255,6,2.8032568653924295,2.908610656187763
CCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,3.535897016525269,0.504723254,33.0,0.0,3.880531311035156,0.750597728,0.3922372162342071,0.1243971910721356,39.626731872558594,2.910268218806883,4.536930084228516,0.5939818841740775,6,3.594594297803108,2.451614272464621
CCCCCCCCCC(O)CO,non-ionic,2.638083381,0.0,24.11085319519043,0.7100200760142705,5.793179035186768,0.4673879997992877,0.2238248884677887,0.068823546,48.22499465942383,0.8116893545393691,3.6977715492248535,0.2201643952550546,7,1.8822716751265323,2.321650513235877
CCCCCCCCCC(O)NCCOCCO,non-ionic,3.585026652,0.0,29.55651283,2.1118972841359973,3.710751056671143,0.7399985182101714,0.4173281788825989,0.1037773090367527,42.67452621459961,2.187751478935015,4.036609172821045,0.3301384647260142,7,2.7245967170803898,2.788838858902224
CCCCCCCCCC(O)NCCOCCOCCOCCO,non-ionic,2.299036822,0.0,31.896896362304688,2.0301905564554827,3.004329204559326,0.4381104441320494,0.5669142007827759,0.1111025418991908,40.368751525878906,2.1363045364381703,3.800938129425049,0.2505637694158816,8,2.7981198056056638,2.949092396648508
CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,non-ionic,2.193006486,0.0,32.677677154541016,2.2995780186356063,2.734240293502808,0.4985434541405882,0.6337323784828186,0.1602412519122814,39.56477355957031,2.3146269543146376,3.766873836517334,0.2653495678110794,8,2.7981198056056638,3.0349899795029422
CCCCCCCCCC(O)OCCOCCOCCOCC,non-ionic,3.167491087,0.0,28.12350082397461,0.8101962912703284,3.735508680343628,0.431959280210497,0.4336024820804596,0.050087896,43.83143615722656,0.857344513,4.3843207359313965,0.289622387509604,8,2.2166663586353064,2.854345641095989
CCCCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,3.119186408,0.0,29.05508804321289,0.6273678269197377,3.2684435844421387,0.3117763197377903,0.5134167671203613,0.0560757818930337,42.86572647094727,0.7854515915381822,4.433560371398926,0.2040003719364859,8,2.2166663586353064,2.947155329613789
CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,3.045757491,0.0,30.0,0.0,3.0,0.0,0.55,0.0,42.0,0.0,4.28,0.0,8,2.2166663586353064,2.9919288195738254
CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,3.0,0.0,35.6,0.0,2.38,0.0,0.7,0.0,36.4,0.0,4.22,0.0,8,2.2166663586353064,3.0546464870606416
CCCCCCCCCCC(=O)N(CCO)CCO,non-ionic,3.578396073,0.0,34.284873962402344,1.1032489923904678,3.8075966835021977,0.3901905401312048,0.4554270803928375,0.058456033,37.7475814819336,1.0335368979779151,4.182612419128418,0.2244581252666559,8,2.37735725238602,2.0701978549904094
CCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,3.301029996,0.0,30.491851806640625,1.4198421424794936,3.5796597003936768,0.588969216,0.44872278,0.08342619,41.48377227783203,1.6215202127381203,4.630157470703125,0.3511592639049415,8,2.6397292849047833,2.2115070054074106
CCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,3.829392910003662,0.4500759304165365,34.1,0.0,4.055624961853027,0.6824866305462491,0.3760599792003631,0.1293815345225151,41.10131836,2.4130847272160776,4.775353908538818,0.4996452770042283,8,3.594594297803108,2.471736574210075
CCCCCCCCCCC(O)CCO,non-ionic,3.730154514312744,0.2959021957708367,23.5,0.0,5.767725467681885,0.386132742688534,0.2433792352676391,0.0621523009767911,48.49298095703125,0.9845522720767608,4.513421058654785,0.2781418440187325,9,2.448860045903319,2.423907618294704
CCCCCCCCCCC(O)CO,non-ionic,3.744968837,0.0,22.5,0.0,6.3,0.0,0.26,0.0,49.3,0.0,4.56,0.0,9,1.8822716751265323,2.3208309938896043
CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,3.522878745,0.0,34.77848052978516,0.947732136,2.720646619796753,0.1977117890336022,0.6212445497512817,0.07110314,37.41082763671875,1.0004600947519628,4.793387413024902,0.2319873730858176,0,2.2166663586353064,3.0495998445094497
CCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,2.657972312,0.0,29.406787872314453,1.429751069752262,3.825756788253784,0.3321615744037692,0.457214206457138,0.037602831,42.90513229370117,1.3317778787153711,3.9639854431152335,0.2022746131097697,0,2.376331385180389,3.753136027975728
CCCCCCCCCCCC(=O)N(CCO)CCO,non-ionic,3.578396073,0.0,34.7,0.0,3.75,0.0,0.44,0.0,37.1,0.0,4.38,0.0,0,2.37735725238602,2.0794539822046243
CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,3.857253313064575,0.1978308863163098,30.5,0.0,3.689969301223755,0.5234606634303912,0.4395051002502441,0.079589419,41.53642654418945,1.4437591935620424,4.997229576,0.3078435853521299,0,2.6397292849047833,2.2285482586944294
CCCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,4.080204963684082,0.4404352037196332,27.8,0.0,4.132167339324951,0.669103542,0.3630385994911194,0.1399382452415847,42.20915222167969,2.5335002,5.008526802062988,0.5031392194563514,0,3.594594297803108,2.492930895724765
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,4.401975928,0.0,33.46400833129883,2.154923873894032,3.5874152183532715,0.2005303755511558,0.4388434886932373,0.07027137,38.85291672,1.865511356880852,5.509353160858154,0.1188984931436507,1,3.4790503069056498,4.034633167524412
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,4.445995679,0.0,35.66334152,2.131929737297464,3.0876030921936035,0.2235419162429002,0.5064491033554077,0.064359519,36.76822280883789,1.681276185197769,5.418097019195557,0.3117376568481217,1,3.4790503069056498,4.646561605651906
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,4.548981548,0.0,38.07082748413086,1.964237462713852,2.4719834327697754,0.3500677910993358,0.6778520345687866,0.095907088,34.46818923950195,1.91463332,5.320629596710205,0.4507204283745209,1,3.4790503069056498,5.573891949954863
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,non-ionic,4.638272164,0.0,34.64505386352539,2.036818175820109,3.2911853790283203,0.383616545,0.4664730429649353,0.06771952,37.541107177734375,2.1137288856601044,5.533476353,0.1572805801455336,1,3.6469506493537596,4.111272709193682
CCCCCCCCCCCC(O)NCCOCCO,non-ionic,3.398048596,0.0,30.29307556152344,1.5356657157500042,3.8396003246307377,0.6268703708774067,0.4229572713375091,0.087370465,41.9901123,1.6204163062770445,4.738416194915772,0.428618628,2,2.7245967170803898,2.77297514161444
CCCCCCCCCCCC(O)NCCOCCOCCO,non-ionic,3.292004254,0.0,31.20919418334961,1.303293777275422,3.35549545288086,0.4214241265076363,0.472990334033966,0.070458111,40.973724365234375,1.361142908359127,4.714737415313721,0.3555840671205427,2,2.7981198056056638,2.86312536137571
CCCCCCCCCCCC(O)NCCOCCOCCOCCO,non-ionic,3.611011215,0.0,31.633243560791016,1.503826808723958,3.207283496856689,0.3612528557212962,0.4961751401424408,0.05808117,40.55876922607422,1.4903434377041795,4.609739780426025,0.3234707585058038,2,2.7981198056056638,2.9548814834599426
CCCCCCCCCCCC(O)OCCOCC,non-ionic,4.48148606,0.0,26.618581771850582,1.1828415428064287,4.714807987213135,0.4359411746081199,0.3361947238445282,0.059825378,45.84178543,1.1553405715065586,5.294629096984863,0.3450171421150408,2,1.9527647578598082,2.661518681110543
CCCCCCCCCCCC(O)OCCOCCOCC,non-ionic,4.283996656,0.0,27.9,0.0,3.98,0.0,0.42,0.0,44.1,0.0,5.34,0.0,2,2.2166663586353064,2.762848406128093
CCCCCCCCCCCC(O)OCCOCCOCCOCC,non-ionic,4.193820026,0.0,28.6,0.0,3.63,0.0,0.46,0.0,43.4,0.0,5.33,0.0,2,2.2166663586353064,2.8628139224806155
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,4.193820026,0.0,30.5,0.0,3.33,0.0,0.5,0.0,41.5,0.0,5.37,0.0,2,2.2166663586353064,2.9373107935491944
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,4.060480747,0.0,31.0,0.0,3.7,0.0,0.45,0.0,41.0,0.0,5.04,0.0,2,2.2166663586353064,2.9668088478811914
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCC,non-ionic,4.086186148,0.0,33.7,0.0,2.9000000000000004,0.0,0.57,0.0,38.3,0.0,5.26,0.0,2,2.2166663586353064,3.0034321199677505
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,3.962573502,0.0,34.8,0.0,2.52,0.0,0.66,0.0,37.2,0.0,5.2,0.0,2,2.2166663586353064,3.0462580088909235
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,4.0,0.0,36.17108917236328,0.9920245491459044,2.6776111125946045,0.1980333280602563,0.6423328518867493,0.0597983420279419,36.08511352539063,0.9889100536346294,5.226614952087402,0.2537766363457198,2,2.2166663586353064,3.0945405016226903
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,3.853871964,0.0,39.09217071533203,1.5951645857731718,2.448747158050537,0.2608088912652782,0.7506081461906433,0.077294865,33.267024993896484,1.5993335526262056,5.418893814086914,0.2174955790501553,2,2.2166663586353064,3.2665138503378133
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,5.677780705,0.0,40.31500625610352,1.7701639050113174,2.2536697387695312,0.3035339904582041,0.8668643832206726,0.098019611,32.16126251220703,1.7745555032060512,5.641926765441895,0.2185048389623319,2,2.2166663586353064,3.3996221900462142
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,5.638272164,0.0,41.54895782470703,2.071739449134562,1.9817463159561155,0.3681177173497038,0.992235779762268,0.102494608,31.017932891845703,1.9957539589266344,5.792800426483154,0.263924074,2,2.2166663586353064,3.6211272834770547
CCCCCCCCCCCCC(NCCOCCOCCOCCO)C(=O)O,non-ionic,3.474048659,0.0,31.3807373,1.5770648854484826,3.2271742820739746,0.3080188978465982,0.4830146431922912,0.0590397035108276,40.855934143066406,1.5340239418379176,4.821747779846191,0.3483127972642512,3,3.103068434684296,2.8425746652858113
CCCCCCCCCCCCC(O)CCO,non-ionic,4.692793369293213,0.2568653243613974,26.3,0.0,5.432864189147949,0.4349414995318383,0.3000295460224151,0.082444461,46.66733169555664,1.3347793066371367,5.493771553039551,0.2275153906555091,3,2.448860045903319,2.4279648450676063
CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,4.30980392,0.0,30.65220069885254,0.6860496616703009,3.7103404998779297,0.2157266628277116,0.4449157118797302,0.047601375,41.527828216552734,0.6687088557112986,5.761162757873535,0.1942947131329742,3,2.2166663586353064,2.923464533859539
CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,4.568636236,0.0,35.3,0.0,2.78,0.0,0.6,0.0,36.7,0.0,5.62,0.0,-1,2.2166663586353064,3.0445082377865464
CCCCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,3.721017883,0.0,30.83446311950684,1.4092246168422256,3.826274871826172,0.3327532420691327,0.4320532381534576,0.062128643,41.780364990234375,1.4122791325192654,5.099814414978027,0.3103187167553158,4,2.376331385180389,3.740623097156613
CCCCCCCCCCCCC(O)[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,3.619969752,0.0,37.52466583251953,1.222283023570855,3.368331194,0.2051445885566341,0.5141009092330933,0.034907707,35.08136749267578,1.1928758912130548,4.192134857177734,0.2562296642358022,4,3.162233554373994,4.507795307316808
CCCCCCCCCCCCC(O)[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,3.469032318,0.0,37.06951522827149,1.1044896691811903,3.211737155914306,0.2273797481168531,0.5343543887138367,0.056339251,35.46431350708008,1.1706957821533492,4.399074077606201,0.3079368515471095,4,3.711204919692193,4.616721242239179
